Timestamp,cof_level,milk_level,con_level,predicted_attack,actual_attack
2024-08-14 00:54:50,0,12.1,36.2,True,False
2024-08-14 00:54:50,95.7,6.6,29.2,True,True
2024-08-14 00:54:50,85.7,90,29.2,False,False
2024-08-14 00:54:50,75.7,90,29.2,False,False
2024-08-14 00:54:50,65.7,90,19.2,False,False
2024-08-14 00:54:50,55.7,90,9.2,False,False
2024-08-14 00:54:50,45.7,90,90,False,False
2024-08-14 00:54:50,35.7,90,80,False,False
2024-08-14 00:54:51,8.4,62.1,55.7,True,True
2024-08-14 00:54:51,90,62.1,45.7,False,False
2024-08-14 00:54:51,80,62.1,45.7,False,False
2024-08-14 00:54:51,70,62.1,35.7,False,False
2024-08-14 00:54:51,60,62.1,25.7,False,False
2024-08-14 00:54:51,50,62.1,15.7,False,False
2024-08-14 00:54:51,43.2,54.4,9.5,False,True
2024-08-14 00:54:51,8.2,23.4,72.3,True,True
2024-08-14 00:54:51,90,23.4,62.3,False,False
2024-08-14 00:54:51,80,13.4,62.3,False,False
2024-08-14 00:54:51,70,13.4,52.3,False,False
2024-08-14 00:54:51,60,3.4,52.3,True,False
2024-08-14 00:54:51,50,100,52.3,False,False
2024-08-14 00:54:51,9.5,57.7,16.8,True,True
2024-08-14 00:54:51,97.4,51.8,9.5,False,True
2024-08-14 00:54:51,87.4,41.8,100,False,False
2024-08-14 00:54:51,53.8,4.5,57.3,True,True
2024-08-14 00:54:51,43.8,90,57.3,False,False
2024-08-14 00:54:51,33.8,80,57.3,False,False
2024-08-14 00:54:51,23.8,80,57.3,False,False
2024-08-14 00:54:51,13.8,80,57.3,False,False
2024-08-14 00:54:52,3.8,80,47.3,True,False
2024-08-14 00:54:52,90,80,47.3,False,False
2024-08-14 00:54:52,80,80,37.3,False,False
2024-08-14 00:54:52,58.9,66.5,8.4,True,True
2024-08-14 00:54:52,48.9,56.5,100,False,False
2024-08-14 00:54:52,38.9,56.5,90,False,False
2024-08-14 00:54:52,28.9,56.5,90,False,False
2024-08-14 00:54:52,18.9,56.5,90,False,False
2024-08-14 00:54:52,8.9,56.5,90,True,False
2024-08-14 00:54:52,46.8,4.8,53.5,True,True
2024-08-14 00:54:52,36.8,90,53.5,False,False
2024-08-14 00:54:52,26.8,90,43.5,False,False
2024-08-14 00:54:52,16.8,90,33.5,False,False
2024-08-14 00:54:52,6.8,90,23.5,True,False
2024-08-14 00:54:52,90,90,13.5,False,False
2024-08-14 00:54:52,83.4,81.0,5.8,True,True
2024-08-14 00:54:52,73.4,71.0,100,False,False
2024-08-14 00:54:52,63.4,71.0,100,False,False
2024-08-14 00:54:52,7.5,3.8,28.2,True,True
2024-08-14 00:54:53,90,100,18.2,False,False
2024-08-14 00:54:53,79.1,85.6,5.3,True,True
2024-08-14 00:54:53,6.1,30.1,40.1,True,True
2024-08-14 00:54:53,90,30.1,40.1,False,False
2024-08-14 00:54:53,80,20.1,40.1,False,False
2024-08-14 00:54:53,77.3,6.2,31.7,True,True
2024-08-14 00:54:53,67.3,100,31.7,False,False
2024-08-14 00:54:53,57.3,100,31.7,False,False
2024-08-14 00:54:53,47.3,100,21.7,False,False
2024-08-14 00:54:53,37.3,90,21.7,False,False
2024-08-14 00:54:53,27.3,80,21.7,False,False
2024-08-14 00:54:53,17.3,80,21.7,False,False
2024-08-14 00:54:53,7.3,80,11.7,True,False
2024-08-14 00:54:53,90,80,1.7,True,False
2024-08-14 00:54:53,80,80,90,False,False
2024-08-14 00:54:53,8.0,9.6,21.8,True,True
2024-08-14 00:54:53,75.7,79.0,7.2,True,True
2024-08-14 00:54:53,65.7,69.0,100,False,False
2024-08-14 00:54:53,55.7,69.0,100,False,False
2024-08-14 00:54:53,45.7,59.0,100,False,False
2024-08-14 00:54:53,35.7,49.0,100,False,False
2024-08-14 00:54:54,25.7,49.0,100,False,False
2024-08-14 00:54:54,15.7,49.0,90,False,False
2024-08-14 00:54:54,5.7,49.0,80,True,False
2024-08-14 00:54:54,90,49.0,70,False,False
2024-08-14 00:54:54,80,39.0,70,False,False
2024-08-14 00:54:54,70,29.0,70,False,False
2024-08-14 00:54:54,51.9,5.2,55.2,True,True
2024-08-14 00:54:54,9.8,63.5,10.4,True,True
2024-08-14 00:54:54,90,53.5,10.4,False,False
2024-08-14 00:54:54,80,43.5,10.4,False,False
2024-08-14 00:54:54,76.2,34.6,6.7,True,True
2024-08-14 00:54:54,66.2,24.6,100,False,False
2024-08-14 00:54:54,56.2,24.6,90,False,False
2024-08-14 00:54:54,46.2,24.6,80,False,False
2024-08-14 00:54:54,36.2,14.6,80,False,False
2024-08-14 00:54:54,26.2,4.6,80,True,False
2024-08-14 00:54:54,8.0,80.1,70.9,True,True
2024-08-14 00:54:54,90,80.1,70.9,False,False
2024-08-14 00:54:54,34.1,26.4,6.9,True,True
2024-08-14 00:54:54,24.1,26.4,90,False,False
2024-08-14 00:54:54,14.1,26.4,90,False,False
2024-08-14 00:54:55,4.1,26.4,80,True,False
2024-08-14 00:54:55,90,16.4,80,False,False
2024-08-14 00:54:55,80,16.4,70,False,False
2024-08-14 00:54:55,65.7,1.5,61.8,True,True
2024-08-14 00:54:55,55.7,100,51.8,False,False
2024-08-14 00:54:55,45.7,100,41.8,False,False
2024-08-14 00:54:55,10.1,62.7,8.6,True,True
2024-08-14 00:54:55,0.1,62.7,100,True,False
2024-08-14 00:54:55,90,62.7,90,False,False
2024-08-14 00:54:55,80,52.7,90,False,False
2024-08-14 00:54:55,25.2,5.2,35.7,True,True
2024-08-14 00:54:55,8.4,83.0,26.5,True,True
2024-08-14 00:54:55,90,83.0,26.5,False,False
2024-08-14 00:54:55,80,83.0,16.5,False,False
2024-08-14 00:54:55,66.7,63.6,5.5,True,True
2024-08-14 00:54:55,56.7,63.6,100,False,False
2024-08-14 00:54:55,7.6,16.2,55.7,True,True
2024-08-14 00:54:55,93.7,8.8,46.3,False,True
2024-08-14 00:54:55,78.8,69.6,3.4,True,True
2024-08-14 00:54:55,22.8,6.0,30.5,True,True
2024-08-14 00:54:55,12.8,90,30.5,False,False
2024-08-14 00:54:56,2.8,90,20.5,True,False
2024-08-14 00:54:56,90,90,10.5,False,False
2024-08-14 00:54:56,87.7,85.3,5.9,True,True
2024-08-14 00:54:56,7.4,9.5,19.8,True,True
2024-08-14 00:54:56,90,90,19.8,False,False
2024-08-14 00:54:56,80,90,19.8,False,False
2024-08-14 00:54:56,70,90,9.8,False,False
2024-08-14 00:54:56,60,90,90,False,False
2024-08-14 00:54:56,50,90,90,False,False
2024-08-14 00:54:56,40,90,80,False,False
2024-08-14 00:54:56,4.2,51.4,49.7,True,True
2024-08-14 00:54:56,58.4,4.3,16.2,True,True
2024-08-14 00:54:56,48.8,87.2,9.7,False,True
2024-08-14 00:54:56,7.0,53.0,75.0,True,True
2024-08-14 00:54:56,41.1,6.8,19.8,True,True
2024-08-14 00:54:56,31.1,100,19.8,False,False
2024-08-14 00:54:56,21.1,90,19.8,False,False
2024-08-14 00:54:56,11.1,90,19.8,False,False
2024-08-14 00:54:56,1.1,90,19.8,True,False
2024-08-14 00:54:56,90,80,19.8,False,False
2024-08-14 00:54:56,80,80,19.8,False,False
2024-08-14 00:54:56,64.7,73.5,6.6,True,True
2024-08-14 00:54:57,54.7,73.5,90,False,False
2024-08-14 00:54:57,8.3,28.0,53.1,True,True
2024-08-14 00:54:57,76.0,3.5,11.2,True,True
2024-08-14 00:54:57,68.4,96.5,2.9,True,True
2024-08-14 00:54:57,58.4,96.5,90,False,False
2024-08-14 00:54:57,4.1,41.3,26.2,True,True
2024-08-14 00:54:57,90,41.3,26.2,False,False
2024-08-14 00:54:57,80,31.3,26.2,False,False
2024-08-14 00:54:57,70,31.3,26.2,False,False
2024-08-14 00:54:57,53.6,19.2,9.9,False,True
2024-08-14 00:54:57,43.6,19.2,90,False,False
2024-08-14 00:54:57,33.6,19.2,90,False,False
2024-08-14 00:54:57,23.6,9.2,90,False,False
2024-08-14 00:54:57,13.6,100,80,False,False
2024-08-14 00:54:57,3.6,90,80,True,False
2024-08-14 00:54:57,30.4,16.3,4.0,True,True
2024-08-14 00:54:57,20.4,16.3,90,False,False
2024-08-14 00:54:57,5.5,8.9,81.2,True,True
2024-08-14 00:54:57,90,90,81.2,False,False
2024-08-14 00:54:57,80,90,71.2,False,False
2024-08-14 00:54:58,70,90,71.2,False,False
2024-08-14 00:54:58,60,80,71.2,False,False
2024-08-14 00:54:58,50,70,71.2,False,False
2024-08-14 00:54:58,9.4,31.1,12.1,True,True
2024-08-14 00:54:58,95.5,29.2,8.6,False,True
2024-08-14 00:54:58,85.5,29.2,90,False,False
2024-08-14 00:54:58,75.5,29.2,90,False,False
2024-08-14 00:54:58,65.5,29.2,90,False,False
2024-08-14 00:54:58,39.6,6.2,65.8,True,True
2024-08-14 00:54:58,29.6,90,65.8,False,False
2024-08-14 00:54:58,19.6,80,65.8,False,False
2024-08-14 00:54:58,9.6,80,55.8,True,False
2024-08-14 00:54:58,90,80,55.8,False,False
2024-08-14 00:54:58,6.7,14.3,2.4,True,True
2024-08-14 00:54:58,90,14.3,100,False,False
2024-08-14 00:54:58,79.3,7.2,87.0,True,True
2024-08-14 00:54:58,69.3,90,87.0,False,False
2024-08-14 00:54:58,59.3,80,87.0,False,False
2024-08-14 00:54:58,9.1,19.5,29.5,True,True
2024-08-14 00:54:58,90.4,9.7,14.2,False,True
2024-08-14 00:54:58,80.4,90,14.2,False,False
2024-08-14 00:54:59,72.1,79.8,2.1,True,True
2024-08-14 00:54:59,62.1,79.8,100,False,False
2024-08-14 00:54:59,4.6,32.5,45.8,True,True
2024-08-14 00:54:59,90,32.5,35.8,False,False
2024-08-14 00:54:59,80,32.5,35.8,False,False
2024-08-14 00:54:59,70,22.5,35.8,False,False
2024-08-14 00:54:59,60,12.5,35.8,False,False
2024-08-14 00:54:59,50,2.5,35.8,True,False
2024-08-14 00:54:59,40,100,35.8,False,False
2024-08-14 00:54:59,13.3,62.7,9.3,False,True
2024-08-14 00:54:59,5.5,56.7,97.3,True,True
2024-08-14 00:54:59,90,56.7,87.3,False,False
2024-08-14 00:54:59,80,56.7,77.3,False,False
2024-08-14 00:54:59,70,46.7,77.3,False,False
2024-08-14 00:54:59,60,46.7,67.3,False,False
2024-08-14 00:54:59,50,36.7,67.3,False,False
2024-08-14 00:54:59,40,36.7,67.3,False,False
2024-08-14 00:54:59,7.6,7.8,39.0,True,True
2024-08-14 00:54:59,75.0,64.7,6.7,True,True
2024-08-14 00:54:59,28.7,7.1,53.2,True,True
2024-08-14 00:54:59,8.0,81.8,24.2,True,True
2024-08-14 00:55:00,90,71.8,24.2,False,False
2024-08-14 00:55:00,80,61.8,24.2,False,False
2024-08-14 00:55:00,63.1,39.7,8.7,False,True
2024-08-14 00:55:00,53.1,29.7,100,False,False
2024-08-14 00:55:00,43.1,19.7,100,False,False
2024-08-14 00:55:00,22.6,4.1,84.6,True,True
2024-08-14 00:55:00,3.1,80.7,64.6,True,True
2024-08-14 00:55:00,90,70.7,64.6,False,False
2024-08-14 00:55:00,80,60.7,64.6,False,False
2024-08-14 00:55:00,70,50.7,64.6,False,False
2024-08-14 00:55:00,60,50.7,64.6,False,False
2024-08-14 00:55:00,50,50.7,54.6,False,False
2024-08-14 00:55:00,40,40.7,54.6,False,False
2024-08-14 00:55:00,30,30.7,54.6,False,False
2024-08-14 00:55:00,20,30.7,54.6,False,False
2024-08-14 00:55:00,10,30.7,54.6,True,False
2024-08-14 00:55:00,4.4,23.9,51.2,True,True
2024-08-14 00:55:00,90,13.9,51.2,False,False
2024-08-14 00:55:00,80,3.9,51.2,True,False
2024-08-14 00:55:00,8.3,45.2,4.6,True,True
2024-08-14 00:55:00,90,35.2,100,False,False
2024-08-14 00:55:00,80,35.2,100,False,False
2024-08-14 00:55:01,70,35.2,100,False,False
2024-08-14 00:55:01,60,25.2,100,False,False
2024-08-14 00:55:01,50,25.2,100,False,False
2024-08-14 00:55:01,40,25.2,90,False,False
2024-08-14 00:55:01,30,15.2,90,False,False
2024-08-14 00:55:01,20,15.2,80,False,False
2024-08-14 00:55:01,10,15.2,80,True,False
2024-08-14 00:55:01,3.3,8.1,78.8,True,True
2024-08-14 00:55:01,34.4,41.0,4.6,True,True
2024-08-14 00:55:01,11.3,4.3,70.5,True,True
2024-08-14 00:55:01,8.9,98.0,62.0,True,True
2024-08-14 00:55:01,90,98.0,62.0,False,False
2024-08-14 00:55:01,80,98.0,62.0,False,False
2024-08-14 00:55:01,70,98.0,62.0,False,False
2024-08-14 00:55:01,60,88.0,62.0,False,False
2024-08-14 00:55:01,7.0,33.9,18.8,True,True
2024-08-14 00:55:01,90,33.9,18.8,False,False
2024-08-14 00:55:01,80,23.9,18.8,False,False
2024-08-14 00:55:01,70,13.9,18.8,False,False
2024-08-14 00:55:01,60,13.9,18.8,False,False
2024-08-14 00:55:01,50,13.9,8.8,False,False
2024-08-14 00:55:01,47.7,6.1,97.9,True,True
2024-08-14 00:55:02,37.7,100,87.9,False,False
2024-08-14 00:55:02,27.7,90,87.9,False,False
2024-08-14 00:55:02,17.7,90,77.9,False,False
2024-08-14 00:55:02,7.7,90,77.9,True,False
2024-08-14 00:55:02,90,90,67.9,False,False
2024-08-14 00:55:02,80,90,57.9,False,False
2024-08-14 00:55:02,70,90,47.9,False,False
2024-08-14 00:55:02,28.0,60.3,8.7,False,True
2024-08-14 00:55:02,7.9,37.0,68.5,True,True
2024-08-14 00:55:02,90,27.0,68.5,False,False
2024-08-14 00:55:02,80,17.0,68.5,False,False
2024-08-14 00:55:02,70,17.0,58.5,False,False
2024-08-14 00:55:02,60,17.0,58.5,False,False
2024-08-14 00:55:02,53.2,7.9,52.2,True,True
2024-08-14 00:55:02,43.2,100,42.2,False,False
2024-08-14 00:55:02,14.9,53.8,8.2,True,True
2024-08-14 00:55:02,4.9,43.8,100,True,False
2024-08-14 00:55:02,90,43.8,90,False,False
2024-08-14 00:55:02,52.1,9.6,54.9,False,True
2024-08-14 00:55:02,42.1,100,54.9,False,False
2024-08-14 00:55:02,9.3,70.3,31.1,True,True
2024-08-14 00:55:03,74.9,49.0,5.7,True,True
2024-08-14 00:55:03,64.9,49.0,90,False,False
2024-08-14 00:55:03,54.9,39.0,90,False,False
2024-08-14 00:55:03,44.9,39.0,80,False,False
2024-08-14 00:55:03,34.9,39.0,80,False,False
2024-08-14 00:55:03,24.9,29.0,80,False,False
2024-08-14 00:55:03,14.9,29.0,70,False,False
2024-08-14 00:55:03,4.9,29.0,70,True,False
2024-08-14 00:55:03,76.2,5.0,47.0,True,True
2024-08-14 00:55:03,66.2,100,47.0,False,False
2024-08-14 00:55:03,56.2,100,47.0,False,False
2024-08-14 00:55:03,22.6,69.3,4.3,True,True
2024-08-14 00:55:03,6.8,55.6,94.8,True,True
2024-08-14 00:55:03,57.9,6.5,53.7,True,True
2024-08-14 00:55:03,7.0,59.6,11.9,True,True
2024-08-14 00:55:03,90,59.6,11.9,False,False
2024-08-14 00:55:03,80,59.6,1.9,True,False
2024-08-14 00:55:03,22.6,6.3,44.1,True,True
2024-08-14 00:55:03,12.6,90,44.1,False,False
2024-08-14 00:55:03,2.6,90,34.1,True,False
2024-08-14 00:55:03,90,80,34.1,False,False
2024-08-14 00:55:03,63.6,48.9,7.2,True,True
2024-08-14 00:55:04,53.6,48.9,90,False,False
2024-08-14 00:55:04,18.0,9.9,34.5,False,True
2024-08-14 00:55:04,6.6,84.2,22.6,True,True
2024-08-14 00:55:04,90,84.2,12.6,False,False
2024-08-14 00:55:04,80,84.2,2.6,True,False
2024-08-14 00:55:04,70,74.2,100,False,False
2024-08-14 00:55:04,15.2,2.9,41.9,True,True
2024-08-14 00:55:04,5.2,100,41.9,True,False
2024-08-14 00:55:04,90,90,41.9,False,False
2024-08-14 00:55:04,80,90,31.9,False,False
2024-08-14 00:55:04,70,90,31.9,False,False
2024-08-14 00:55:04,60,80,31.9,False,False
2024-08-14 00:55:04,50,80,31.9,False,False
2024-08-14 00:55:04,40,80,21.9,False,False
2024-08-14 00:55:04,30,80,21.9,False,False
2024-08-14 00:55:04,20,80,21.9,False,False
2024-08-14 00:55:04,10,80,11.9,True,False
2024-08-14 00:55:04,0,70,11.9,True,False
2024-08-14 00:55:04,90,60,11.9,False,False
2024-08-14 00:55:04,80,60,11.9,False,False
2024-08-14 00:55:04,70,60,11.9,False,False
2024-08-14 00:55:04,61.0,55.8,3.3,True,True
2024-08-14 00:55:05,5.4,9.3,41.2,True,True
2024-08-14 00:55:05,90,100,31.2,False,False
2024-08-14 00:55:05,80,100,21.2,False,False
2024-08-14 00:55:05,70,90,21.2,False,False
2024-08-14 00:55:05,56.9,83.5,9.8,False,True
2024-08-14 00:55:05,6.9,22.0,48.0,True,True
2024-08-14 00:55:05,90,12.0,48.0,False,False
2024-08-14 00:55:05,84.5,4.3,45.0,True,True
2024-08-14 00:55:05,74.5,90,45.0,False,False
2024-08-14 00:55:05,64.5,90,45.0,False,False
2024-08-14 00:55:05,54.5,90,45.0,False,False
2024-08-14 00:55:05,44.5,80,45.0,False,False
2024-08-14 00:55:05,34.5,70,45.0,False,False
2024-08-14 00:55:05,24.5,70,45.0,False,False
2024-08-14 00:55:05,14.5,60,45.0,False,False
2024-08-14 00:55:05,4.5,50,45.0,True,False
2024-08-14 00:55:05,74.9,9.7,6.5,True,True
2024-08-14 00:55:05,64.9,90,100,False,False
2024-08-14 00:55:05,54.9,90,90,False,False
2024-08-14 00:55:05,9.4,42.4,42.3,True,True
2024-08-14 00:55:05,90,42.4,42.3,False,False
2024-08-14 00:55:05,60.9,16.7,9.1,False,True
2024-08-14 00:55:06,50.9,6.7,100,True,False
2024-08-14 00:55:06,40.9,100,100,False,False
2024-08-14 00:55:06,30.9,100,100,False,False
2024-08-14 00:55:06,20.9,90,100,False,False
2024-08-14 00:55:06,10.9,80,100,False,False
2024-08-14 00:55:06,3.8,77.3,97.7,True,True
2024-08-14 00:55:06,90,67.3,97.7,False,False
2024-08-14 00:55:06,29.0,8.3,50.2,True,True
2024-08-14 00:55:06,8.2,86.4,35.6,True,True
2024-08-14 00:55:06,90,76.4,35.6,False,False
2024-08-14 00:55:06,80,76.4,25.6,False,False
2024-08-14 00:55:06,62.9,41.0,7.0,True,True
2024-08-14 00:55:06,52.9,41.0,100,False,False
2024-08-14 00:55:06,42.9,41.0,90,False,False
2024-08-14 00:55:06,32.9,31.0,90,False,False
2024-08-14 00:55:06,22.9,31.0,90,False,False
2024-08-14 00:55:06,12.9,21.0,90,False,False
2024-08-14 00:55:06,2.9,11.0,90,True,False
2024-08-14 00:55:06,90,11.0,80,False,False
2024-08-14 00:55:06,80,11.0,80,False,False
2024-08-14 00:55:06,70,11.0,70,False,False
2024-08-14 00:55:07,60,11.0,60,False,False
2024-08-14 00:55:07,50,1.0,60,True,False
2024-08-14 00:55:07,12.4,49.6,6.9,True,True
2024-08-14 00:55:07,2.4,39.6,100,True,False
2024-08-14 00:55:07,90,39.6,100,False,False
2024-08-14 00:55:07,80,39.6,100,False,False
2024-08-14 00:55:07,70,39.6,100,False,False
2024-08-14 00:55:07,60,29.6,100,False,False
2024-08-14 00:55:07,50,19.6,100,False,False
2024-08-14 00:55:07,40,19.6,100,False,False
2024-08-14 00:55:07,30,19.6,100,False,False
2024-08-14 00:55:07,20,9.6,100,False,False
2024-08-14 00:55:07,10,90,100,True,False
2024-08-14 00:55:07,7.4,81.7,98.7,True,True
2024-08-14 00:55:07,90,71.7,98.7,False,False
2024-08-14 00:55:07,80,61.7,98.7,False,False
2024-08-14 00:55:07,70,61.7,98.7,False,False
2024-08-14 00:55:07,60,61.7,88.7,False,False
2024-08-14 00:55:07,5.8,8.3,45.4,True,True
2024-08-14 00:55:07,90,100,45.4,False,False
2024-08-14 00:55:07,58.4,63.4,8.2,True,True
2024-08-14 00:55:07,48.4,63.4,90,False,False
2024-08-14 00:55:08,38.4,63.4,90,False,False
2024-08-14 00:55:08,28.4,63.4,80,False,False
2024-08-14 00:55:08,7.3,42.3,48.4,True,True
2024-08-14 00:55:08,62.0,9.5,17.5,False,True
2024-08-14 00:55:08,52.0,100,17.5,False,False
2024-08-14 00:55:08,47.6,89.6,6.4,True,True
2024-08-14 00:55:08,8.1,37.9,55.9,True,True
2024-08-14 00:55:08,90,37.9,45.9,False,False
2024-08-14 00:55:08,80,37.9,35.9,False,False
2024-08-14 00:55:08,70,37.9,25.9,False,False
2024-08-14 00:55:08,60,37.9,15.9,False,False
2024-08-14 00:55:08,45.6,31.7,9.5,False,True
2024-08-14 00:55:08,28.0,4.7,85.0,True,True
2024-08-14 00:55:08,8.6,82.9,70.7,True,True
2024-08-14 00:55:08,35.3,9.3,12.9,False,True
2024-08-14 00:55:08,25.3,100,2.9,True,False
2024-08-14 00:55:08,10.0,75.8,74.5,True,True
2024-08-14 00:55:08,90,75.8,64.5,False,False
2024-08-14 00:55:08,80,75.8,64.5,False,False
2024-08-14 00:55:08,70,75.8,64.5,False,False
2024-08-14 00:55:08,60,65.8,64.5,False,False
2024-08-14 00:55:09,50,55.8,64.5,False,False
2024-08-14 00:55:09,40,55.8,54.5,False,False
2024-08-14 00:55:09,30,55.8,54.5,False,False
2024-08-14 00:55:09,6.5,26.8,18.5,True,True
2024-08-14 00:55:09,90,16.8,18.5,False,False
2024-08-14 00:55:09,80,6.8,18.5,True,False
2024-08-14 00:55:09,76.7,91.5,9.8,False,True
2024-08-14 00:55:09,5.0,41.7,40.6,True,True
2024-08-14 00:55:09,90,41.7,30.6,False,False
2024-08-14 00:55:09,80,41.7,30.6,False,False
2024-08-14 00:55:09,70,31.7,30.6,False,False
2024-08-14 00:55:09,60,21.7,30.6,False,False
2024-08-14 00:55:09,37.5,4.8,17.8,True,True
2024-08-14 00:55:09,27.5,100,17.8,False,False
2024-08-14 00:55:09,17.5,100,17.8,False,False
2024-08-14 00:55:09,7.5,100,7.8,True,False
2024-08-14 00:55:09,90,100,100,False,False
2024-08-14 00:55:09,21.4,4.5,27.8,True,True
2024-08-14 00:55:09,6.2,95.7,16.2,True,True
2024-08-14 00:55:09,90,85.7,16.2,False,False
2024-08-14 00:55:09,80,85.7,16.2,False,False
2024-08-14 00:55:09,70,85.7,6.2,True,False
2024-08-14 00:55:10,60,85.7,100,False,False
2024-08-14 00:55:10,50,75.7,100,False,False
2024-08-14 00:55:10,5.9,20.2,27.4,True,True
2024-08-14 00:55:10,83.0,8.4,16.8,False,True
2024-08-14 00:55:10,73.0,100,6.8,True,False
2024-08-14 00:55:10,1.4,25.2,18.2,True,True
2024-08-14 00:55:10,90.1,16.6,2.8,True,True
2024-08-14 00:55:10,80.1,16.6,100,False,False
2024-08-14 00:55:10,70.1,6.6,100,True,False
2024-08-14 00:55:10,60.1,100,100,False,False
2024-08-14 00:55:10,50.1,100,90,False,False
2024-08-14 00:55:10,40.1,90,90,False,False
2024-08-14 00:55:10,30.1,90,80,False,False
2024-08-14 00:55:10,20.1,90,70,False,False
2024-08-14 00:55:10,10.1,90,60,True,False
2024-08-14 00:55:10,2.3,83.3,51.8,True,True
2024-08-14 00:55:10,90,83.3,51.8,False,False
2024-08-14 00:55:10,80,83.3,41.8,False,False
2024-08-14 00:55:10,50.1,42.6,8.3,True,True
2024-08-14 00:55:10,40.1,32.6,100,False,False
2024-08-14 00:55:10,30.3,9.9,84.5,False,True
2024-08-14 00:55:10,20.3,90,84.5,False,False
2024-08-14 00:55:11,10.3,90,84.5,True,False
2024-08-14 00:55:11,0.3,90,84.5,True,False
2024-08-14 00:55:11,32.6,35.8,5.5,True,True
2024-08-14 00:55:11,22.6,25.8,100,False,False
2024-08-14 00:55:11,9.2,20.2,88.6,True,True
2024-08-14 00:55:11,90,20.2,88.6,False,False
2024-08-14 00:55:11,71.2,5.7,71.4,True,True
2024-08-14 00:55:11,61.2,100,71.4,False,False
2024-08-14 00:55:11,5.0,61.4,24.5,True,True
2024-08-14 00:55:11,90,51.4,24.5,False,False
2024-08-14 00:55:11,73.7,38.2,7.2,True,True
2024-08-14 00:55:11,47.7,9.3,78.1,False,True
2024-08-14 00:55:11,37.7,90,78.1,False,False
2024-08-14 00:55:11,4.1,45.4,48.3,True,True
2024-08-14 00:55:11,90,45.4,48.3,False,False
2024-08-14 00:55:11,80,45.4,38.3,False,False
2024-08-14 00:55:11,70,45.4,28.3,False,False
2024-08-14 00:55:11,60,35.4,28.3,False,False
2024-08-14 00:55:11,50,35.4,28.3,False,False
2024-08-14 00:55:11,16.2,9.7,4.4,True,True
2024-08-14 00:55:11,6.9,82.4,81.1,True,True
2024-08-14 00:55:12,31.2,8.7,21.5,False,True
2024-08-14 00:55:12,21.2,90,21.5,False,False
2024-08-14 00:55:12,8.9,77.4,16.2,True,True
2024-08-14 00:55:12,90,67.4,16.2,False,False
2024-08-14 00:55:12,83.0,52.1,8.6,False,True
2024-08-14 00:55:12,73.0,52.1,90,False,False
2024-08-14 00:55:12,63.0,42.1,90,False,False
2024-08-14 00:55:12,53.0,42.1,80,False,False
2024-08-14 00:55:12,43.0,42.1,70,False,False
2024-08-14 00:55:12,33.0,42.1,60,False,False
2024-08-14 00:55:12,23.0,42.1,50,False,False
2024-08-14 00:55:12,13.0,42.1,50,False,False
2024-08-14 00:55:12,3.0,42.1,40,True,False
2024-08-14 00:55:12,61.0,4.5,14.6,True,True
2024-08-14 00:55:12,40.4,84.2,2.3,True,True
2024-08-14 00:55:12,30.4,84.2,90,False,False
2024-08-14 00:55:12,6.5,58.3,78.8,True,True
2024-08-14 00:55:12,42.1,8.6,10.5,False,True
2024-08-14 00:55:12,32.1,100,10.5,False,False
2024-08-14 00:55:12,25.8,92.0,5.7,True,True
2024-08-14 00:55:12,15.8,92.0,90,False,False
2024-08-14 00:55:12,5.8,82.0,90,True,False
2024-08-14 00:55:13,90,82.0,80,False,False
2024-08-14 00:55:13,80,82.0,70,False,False
2024-08-14 00:55:13,70,82.0,60,False,False
2024-08-14 00:55:13,60,82.0,60,False,False
2024-08-14 00:55:13,8.2,21.2,3.7,True,True
2024-08-14 00:55:13,84.4,4.1,84.4,True,True
2024-08-14 00:55:13,74.4,100,74.4,False,False
2024-08-14 00:55:13,64.4,100,64.4,False,False
2024-08-14 00:55:13,8.6,38.0,25.1,True,True
2024-08-14 00:55:13,90,28.0,25.1,False,False
2024-08-14 00:55:13,80,28.0,25.1,False,False
2024-08-14 00:55:13,70,28.0,15.1,False,False
2024-08-14 00:55:13,53.2,10.0,6.1,True,True
2024-08-14 00:55:13,3.4,57.6,64.1,True,True
2024-08-14 00:55:13,90,47.6,64.1,False,False
2024-08-14 00:55:13,80,47.6,54.1,False,False
2024-08-14 00:55:13,70,47.6,54.1,False,False
2024-08-14 00:55:13,60,37.6,54.1,False,False
2024-08-14 00:55:13,50,37.6,54.1,False,False
2024-08-14 00:55:13,40,37.6,44.1,False,False
2024-08-14 00:55:13,30,37.6,44.1,False,False
2024-08-14 00:55:13,20,27.6,44.1,False,False
2024-08-14 00:55:14,10,27.6,44.1,True,False
2024-08-14 00:55:14,0,27.6,44.1,True,False
2024-08-14 00:55:14,90,27.6,44.1,False,False
2024-08-14 00:55:14,80,27.6,34.1,False,False
2024-08-14 00:55:14,70,27.6,34.1,False,False
2024-08-14 00:55:14,60,17.6,34.1,False,False
2024-08-14 00:55:14,50,17.6,24.1,False,False
2024-08-14 00:55:14,40,17.6,14.1,False,False
2024-08-14 00:55:14,30,17.6,14.1,False,False
2024-08-14 00:55:14,20,17.6,14.1,False,False
2024-08-14 00:55:14,10,17.6,4.1,True,False
2024-08-14 00:55:14,0,7.6,100,True,False
2024-08-14 00:55:14,90,100,100,False,False
2024-08-14 00:55:14,80,100,100,False,False
2024-08-14 00:55:14,70,100,90,False,False
